textId,label_type,start_pos,end_pos
246,解剖部位,169,170
246,解剖部位,172,173
247,解剖部位,57,58
247,解剖部位,60,61
247,疾病和诊断,171,177
247,手术,196,204
247,疾病和诊断,215,219
248,手术,38,55
248,疾病和诊断,64,69
248,疾病和诊断,73,96
248,解剖部位,99,100
248,解剖部位,117,123
248,解剖部位,139,141
248,解剖部位,141,145
248,手术,144,146
248,解剖部位,145,153
248,解剖部位,178,179
248,疾病和诊断,197,204
248,解剖部位,208,210
248,手术,209,211
248,药物,270,274
248,药物,276,278
248,解剖部位,282,285
248,解剖部位,286,288
248,解剖部位,289,291
248,解剖部位,338,339
248,解剖部位,342,343
249,解剖部位,55,56
249,解剖部位,57,58
249,解剖部位,77,81
249,解剖部位,82,84
249,解剖部位,87,89
249,解剖部位,90,93
249,解剖部位,99,100
249,疾病和诊断,111,118
249,疾病和诊断,119,125
249,疾病和诊断,131,139
249,影像检查,157,161
249,解剖部位,162,165
249,疾病和诊断,173,175
249,疾病和诊断,183,188
249,解剖部位,190,196
249,解剖部位,196,198
249,手术,336,357
249,疾病和诊断,369,382
249,解剖部位,385,386
249,解剖部位,405,410
249,疾病和诊断,422,426
249,解剖部位,427,430
249,疾病和诊断,433,434
249,疾病和诊断,440,447
249,影像检查,451,455
250,解剖部位,4,5
250,疾病和诊断,19,24
250,手术,43,47
250,解剖部位,168,170
251,手术,9,12
251,影像检查,42,48
251,疾病和诊断,89,90
251,疾病和诊断,90,93
251,解剖部位,104,107
251,解剖部位,109,111
251,影像检查,163,168
251,解剖部位,182,184
251,解剖部位,187,189
251,解剖部位,190,191
251,解剖部位,191,193
251,解剖部位,196,198
251,解剖部位,198,200
251,影像检查,203,208
251,解剖部位,209,211
251,解剖部位,233,234
251,解剖部位,236,238
251,解剖部位,238,240
251,疾病和诊断,271,275
251,疾病和诊断,279,284
251,实验室检验,431,434
251,手术,453,460
251,手术,460,463
251,疾病和诊断,467,479
251,疾病和诊断,520,532
251,疾病和诊断,563,568
251,疾病和诊断,586,589
252,疾病和诊断,75,89
252,影像检查,95,99
252,解剖部位,99,103
252,解剖部位,103,110
252,影像检查,128,131
252,解剖部位,131,137
252,药物,168,171
252,药物,178,179
252,解剖部位,202,203
253,解剖部位,25,27
253,疾病和诊断,39,44
253,影像检查,51,54
253,药物,121,124
253,解剖部位,126,127
253,影像检查,151,154
253,影像检查,176,182
253,疾病和诊断,212,227
253,解剖部位,292,294
253,解剖部位,304,305
254,影像检查,28,31
254,解剖部位,32,36
254,疾病和诊断,100,103
254,疾病和诊断,140,143
254,解剖部位,147,152
254,解剖部位,153,158
254,解剖部位,182,183
254,疾病和诊断,201,206
254,解剖部位,209,211
254,解剖部位,212,213
254,疾病和诊断,221,226
254,手术,243,255
254,疾病和诊断,263,266
254,疾病和诊断,275,280
254,疾病和诊断,295,299
254,疾病和诊断,305,308
255,解剖部位,16,17
255,解剖部位,37,38
255,解剖部位,46,47
255,解剖部位,54,55
255,疾病和诊断,69,71
255,疾病和诊断,72,76
255,疾病和诊断,76,80
255,疾病和诊断,81,83
255,实验室检验,91,95
255,解剖部位,340,341
255,解剖部位,360,361
255,解剖部位,369,370
256,解剖部位,34,36
256,解剖部位,42,44
256,疾病和诊断,57,63
256,疾病和诊断,64,73
256,手术,83,89
256,解剖部位,96,98
256,解剖部位,115,117
256,疾病和诊断,139,150
256,药物,175,177
256,疾病和诊断,218,226
256,解剖部位,464,467
256,影像检查,486,489
256,解剖部位,508,511
256,解剖部位,511,513
256,影像检查,535,541
257,解剖部位,40,41
257,解剖部位,43,44
257,影像检查,72,75
257,解剖部位,76,78
257,疾病和诊断,77,87
257,解剖部位,94,98
257,解剖部位,99,104
257,解剖部位,105,109
257,疾病和诊断,117,121
257,解剖部位,123,125
257,影像检查,144,147
257,解剖部位,148,153
257,疾病和诊断,160,163
257,解剖部位,164,168
257,解剖部位,169,171
257,解剖部位,172,178
257,疾病和诊断,177,180
257,解剖部位,179,183
257,疾病和诊断,193,199
257,疾病和诊断,219,222
257,解剖部位,242,244
257,手术,250,253
257,解剖部位,263,264
257,疾病和诊断,313,314
257,疾病和诊断,329,337
257,解剖部位,396,397
258,疾病和诊断,8,14
258,手术,35,56
258,解剖部位,69,71
258,解剖部位,88,92
258,解剖部位,97,99
258,解剖部位,102,107
258,解剖部位,108,112
258,解剖部位,116,121
258,解剖部位,122,129
258,解剖部位,131,135
258,疾病和诊断,159,173
258,解剖部位,200,203
258,解剖部位,219,221
258,解剖部位,224,228
258,解剖部位,229,233
258,解剖部位,237,242
258,解剖部位,250,256
258,解剖部位,259,265
258,解剖部位,268,276
258,解剖部位,279,286
258,解剖部位,298,301
258,解剖部位,302,308
258,解剖部位,316,318
258,解剖部位,328,331
258,疾病和诊断,333,338
258,解剖部位,339,344
258,解剖部位,354,358
258,疾病和诊断,357,363
258,解剖部位,373,375
258,药物,382,385
258,疾病和诊断,417,422
258,疾病和诊断,464,469
258,解剖部位,488,489
258,药物,498,501
259,手术,0,15
259,疾病和诊断,35,49
259,解剖部位,67,68
259,解剖部位,74,76
259,解剖部位,82,87
259,解剖部位,108,110
259,解剖部位,116,120
259,解剖部位,125,128
259,解剖部位,132,139
259,解剖部位,152,153
259,解剖部位,161,162
259,解剖部位,162,164
259,解剖部位,165,169
259,解剖部位,172,174
259,疾病和诊断,180,185
259,解剖部位,203,205
259,解剖部位,205,207
259,影像检查,244,251
260,疾病和诊断,8,22
260,影像检查,35,37
260,手术,99,106
260,疾病和诊断,114,122
260,影像检查,193,196
260,解剖部位,196,198
260,解剖部位,283,285
260,解剖部位,289,290
260,疾病和诊断,292,298
261,手术,12,14
261,解剖部位,23,25
261,疾病和诊断,44,53
261,解剖部位,57,59
261,解剖部位,60,62
261,疾病和诊断,83,88
261,解剖部位,116,120
261,疾病和诊断,130,133
261,解剖部位,164,165
261,解剖部位,177,181
261,解剖部位,187,189
261,解剖部位,194,196
261,解剖部位,201,203
261,解剖部位,207,209
261,解剖部位,220,222
261,解剖部位,227,229
261,疾病和诊断,340,351
261,影像检查,381,383
261,解剖部位,389,390
261,疾病和诊断,389,393
261,疾病和诊断,394,400
261,解剖部位,401,404
261,解剖部位,431,434
261,解剖部位,438,441
261,解剖部位,482,488
261,解剖部位,495,497
261,解剖部位,542,544
261,解剖部位,551,553
261,解剖部位,554,557
261,解剖部位,558,562
261,解剖部位,563,566
261,解剖部位,569,573
261,解剖部位,574,577
261,解剖部位,589,591
261,解剖部位,594,596
261,解剖部位,599,601
261,解剖部位,603,604
261,疾病和诊断,632,642
261,解剖部位,652,658
261,疾病和诊断,664,676
261,药物,697,700
261,药物,772,775
261,解剖部位,791,792
262,解剖部位,9,10
262,疾病和诊断,9,11
262,解剖部位,38,40
262,疾病和诊断,52,56
262,疾病和诊断,65,70
262,影像检查,71,73
262,解剖部位,74,76
262,影像检查,81,85
262,疾病和诊断,85,88
262,疾病和诊断,110,115
263,手术,10,13
263,疾病和诊断,17,23
263,手术,112,120
263,药物,149,153
263,实验室检验,180,183
263,药物,219,222
263,实验室检验,361,365
263,实验室检验,396,402
263,实验室检验,403,408
263,实验室检验,422,427
263,解剖部位,441,443
263,解剖部位,443,445
263,药物,447,449
263,影像检查,479,485
263,影像检查,518,523
264,手术,10,16
264,疾病和诊断,23,31
264,疾病和诊断,94,100
264,影像检查,116,120
264,实验室检验,167,169
264,影像检查,229,232
264,药物,253,256
265,疾病和诊断,19,22
265,解剖部位,24,26
265,疾病和诊断,64,71
265,解剖部位,72,74
265,影像检查,74,78
265,解剖部位,77,79
265,影像检查,91,96
265,解剖部位,100,102
265,影像检查,102,105
265,解剖部位,105,108
265,解剖部位,127,129
265,解剖部位,137,139
265,影像检查,141,147
265,解剖部位,148,153
265,疾病和诊断,159,169
265,疾病和诊断,174,177
265,解剖部位,178,180
265,解剖部位,185,188
265,疾病和诊断,196,199
265,解剖部位,282,284
265,解剖部位,285,286
265,疾病和诊断,285,287
265,手术,317,325
266,解剖部位,20,22
266,解剖部位,26,28
266,疾病和诊断,49,64
266,手术,89,92
266,解剖部位,103,104
266,手术,103,113
266,疾病和诊断,115,124
266,疾病和诊断,126,132
266,疾病和诊断,155,162
266,解剖部位,164,165
266,疾病和诊断,185,193
266,解剖部位,217,219
266,解剖部位,238,244
266,疾病和诊断,269,270
266,疾病和诊断,326,331
266,疾病和诊断,412,416
266,疾病和诊断,424,429
266,疾病和诊断,441,446
266,疾病和诊断,482,487
266,手术,540,542
266,解剖部位,543,544
266,手术,543,563
266,手术,614,616
266,手术,616,630
266,疾病和诊断,629,634
266,手术,633,635
267,手术,12,18
267,疾病和诊断,28,46
267,解剖部位,59,60
267,实验室检验,114,119
267,影像检查,169,175
267,解剖部位,185,190
267,疾病和诊断,189,192
267,解剖部位,194,196
267,解剖部位,214,217
267,解剖部位,226,233
267,手术,276,278
267,影像检查,282,285
267,疾病和诊断,285,290
267,解剖部位,339,340
267,实验室检验,339,341
267,疾病和诊断,358,369
267,影像检查,370,375
267,影像检查,395,399
267,解剖部位,398,400
267,影像检查,436,440
267,解剖部位,454,457
267,解剖部位,460,462
268,手术,11,17
268,疾病和诊断,24,36
268,解剖部位,61,63
268,解剖部位,67,72
268,解剖部位,159,162
268,疾病和诊断,181,185
268,影像检查,201,206
268,影像检查,232,237
268,疾病和诊断,245,250
268,解剖部位,251,252
268,解剖部位,268,270
268,解剖部位,270,271
268,解剖部位,289,290
268,解剖部位,308,310
268,解剖部位,350,351
268,解剖部位,375,376
268,解剖部位,390,392
268,解剖部位,393,395
268,解剖部位,413,414
268,解剖部位,462,464
269,手术,37,42
269,解剖部位,50,55
269,解剖部位,70,76
269,疾病和诊断,87,104
269,药物,123,125
269,解剖部位,174,179
269,疾病和诊断,193,207
269,药物,264,265
269,药物,265,268
269,药物,270,273
269,药物,275,277
269,药物,281,282
269,药物,282,285
269,药物,286,289
269,疾病和诊断,366,372
270,影像检查,31,34
270,疾病和诊断,41,81
270,疾病和诊断,126,132
270,疾病和诊断,135,139
270,解剖部位,176,178
270,解剖部位,179,186
270,疾病和诊断,228,233
270,解剖部位,246,251
270,解剖部位,277,283
270,手术,366,375
270,影像检查,461,465
270,影像检查,476,481
271,疾病和诊断,19,24
271,手术,37,45
271,手术,214,217
271,手术,225,235
271,解剖部位,258,260
271,疾病和诊断,267,268
271,疾病和诊断,269,272
271,手术,315,322
271,药物,325,328
271,影像检查,347,350
271,疾病和诊断,351,356
271,解剖部位,370,374
271,解剖部位,375,378
271,手术,377,381
271,手术,381,389
271,解剖部位,388,390
271,手术,403,409
271,手术,410,412
271,药物,432,434
271,影像检查,453,455
271,疾病和诊断,464,468
271,疾病和诊断,468,474
271,解剖部位,473,475
271,手术,475,478
271,解剖部位,477,479
271,手术,478,480
271,解剖部位,479,481
271,手术,480,482
271,解剖部位,481,486
271,疾病和诊断,548,553
271,解剖部位,562,563
271,手术,562,564
271,手术,564,581
271,疾病和诊断,586,587
271,解剖部位,586,588
271,解剖部位,596,602
271,解剖部位,616,619
271,解剖部位,619,624
271,疾病和诊断,650,657
272,解剖部位,14,17
272,疾病和诊断,76,84
272,解剖部位,103,106
272,疾病和诊断,138,147
272,解剖部位,203,204
272,解剖部位,206,207
273,疾病和诊断,15,22
273,影像检查,45,49
273,解剖部位,52,54
273,解剖部位,56,58
273,疾病和诊断,71,74
273,解剖部位,79,83
273,解剖部位,84,88
273,解剖部位,89,93
273,解剖部位,93,95
273,解剖部位,95,99
273,解剖部位,103,104
273,解剖部位,149,151
273,药物,222,225
273,影像检查,288,293
273,疾病和诊断,340,346
273,疾病和诊断,349,354
273,解剖部位,355,357
273,影像检查,357,360
273,疾病和诊断,363,372
273,解剖部位,386,388
273,解剖部位,393,396
273,解剖部位,403,409
273,解剖部位,409,414
273,解剖部位,425,431
273,手术,455,470
273,解剖部位,506,507
273,手术,506,508
273,手术,508,513
273,疾病和诊断,518,527
273,疾病和诊断,544,552
273,疾病和诊断,560,562
273,解剖部位,574,576
273,解剖部位,577,581
273,解剖部位,590,591
273,疾病和诊断,655,667
274,解剖部位,1,8
274,影像检查,13,17
274,影像检查,45,48
274,解剖部位,49,51
274,解剖部位,52,57
274,解剖部位,64,66
274,解剖部位,67,69
274,解剖部位,79,82
274,疾病和诊断,97,104
274,疾病和诊断,105,114
274,解剖部位,150,153
274,疾病和诊断,152,160
274,解剖部位,192,193
275,手术,8,13
275,影像检查,106,113
275,手术,114,124
275,手术,140,144
275,影像检查,162,166
275,药物,236,239
275,药物,295,298
275,药物,300,302
275,手术,392,394
275,解剖部位,415,417
275,解剖部位,429,430
275,手术,429,431
275,解剖部位,432,433
275,手术,432,434
275,解剖部位,433,436
275,手术,435,437
275,解剖部位,447,449
275,影像检查,451,454
275,疾病和诊断,506,509
275,解剖部位,526,530
275,解剖部位,562,566
275,解剖部位,567,570
275,解剖部位,570,572
275,解剖部位,577,579
275,解剖部位,579,581
275,解剖部位,581,586
276,解剖部位,8,9
276,疾病和诊断,8,12
276,手术,29,43
276,疾病和诊断,47,53
276,疾病和诊断,54,58
276,解剖部位,59,61
276,解剖部位,62,65
276,解剖部位,66,68
276,疾病和诊断,67,80
276,解剖部位,81,89
276,疾病和诊断,94,101
276,解剖部位,159,161
276,影像检查,161,165
276,解剖部位,164,167
276,解剖部位,178,179
276,疾病和诊断,178,194
276,影像检查,195,199
276,影像检查,204,208
276,疾病和诊断,230,234
276,疾病和诊断,241,254
276,疾病和诊断,285,289
277,疾病和诊断,29,34
277,影像检查,40,43
277,疾病和诊断,59,60
277,疾病和诊断,62,65
277,手术,80,84
277,疾病和诊断,92,100
277,解剖部位,163,166
277,解剖部位,173,174
277,疾病和诊断,173,175
277,解剖部位,176,177
277,疾病和诊断,176,178
277,解剖部位,197,199
277,解剖部位,249,251
278,疾病和诊断,4,6
278,疾病和诊断,12,14
278,手术,25,30
278,疾病和诊断,45,50
278,解剖部位,60,61
278,解剖部位,66,71
278,疾病和诊断,91,97
278,疾病和诊断,102,107
278,解剖部位,178,179
278,解剖部位,181,183
278,实验室检验,188,190
279,解剖部位,40,41
279,解剖部位,43,44
279,解剖部位,104,105
279,疾病和诊断,104,107
279,解剖部位,110,112
279,影像检查,112,116
279,解剖部位,116,121
279,疾病和诊断,124,133
279,影像检查,143,148
279,疾病和诊断,158,166
279,解剖部位,168,170
279,解剖部位,171,173
279,影像检查,173,176
279,解剖部位,178,180
279,疾病和诊断,192,195
279,解剖部位,209,211
279,解剖部位,212,220
279,疾病和诊断,220,223
279,解剖部位,225,226
279,疾病和诊断,225,233
279,解剖部位,248,253
279,疾病和诊断,252,255
279,解剖部位,256,260
279,解剖部位,261,264
279,疾病和诊断,263,268
279,解剖部位,272,276
279,解剖部位,303,304
279,疾病和诊断,303,320
279,疾病和诊断,324,332
279,疾病和诊断,360,363
280,手术,10,16
280,解剖部位,38,40
280,疾病和诊断,39,43
280,手术,118,122
280,影像检查,132,138
280,药物,147,150
280,影像检查,217,221
280,手术,281,287
280,解剖部位,292,301
280,药物,312,314
280,疾病和诊断,370,373
280,解剖部位,373,379
281,解剖部位,3,5
281,影像检查,16,20
281,解剖部位,20,24
281,解剖部位,106,110
281,解剖部位,110,112
281,解剖部位,138,144
281,手术,194,216
281,疾病和诊断,223,235
281,疾病和诊断,295,299
281,解剖部位,323,327
281,解剖部位,333,339
281,解剖部位,343,347
281,影像检查,485,489
281,疾病和诊断,488,503
281,解剖部位,522,523
281,解剖部位,532,533
281,解剖部位,562,566
281,解剖部位,567,573
281,解剖部位,574,581
282,解剖部位,12,13
282,解剖部位,15,16
282,疾病和诊断,15,17
282,解剖部位,44,46
282,解剖部位,61,63
282,疾病和诊断,73,75
282,影像检查,88,92
282,解剖部位,93,96
282,解剖部位,96,98
282,疾病和诊断,107,112
282,解剖部位,119,121
282,解剖部位,122,138
282,解剖部位,146,148
282,解剖部位,151,152
282,疾病和诊断,160,164
282,手术,178,197
282,疾病和诊断,206,215
282,解剖部位,219,220
282,解剖部位,238,239
282,疾病和诊断,244,245
282,疾病和诊断,338,343
282,疾病和诊断,347,352
282,解剖部位,414,417
282,解剖部位,425,426
282,手术,451,458
282,疾病和诊断,472,478
282,疾病和诊断,480,487
282,疾病和诊断,488,497
282,疾病和诊断,513,520
282,解剖部位,523,524
282,疾病和诊断,527,538
282,疾病和诊断,554,561
282,解剖部位,564,565
282,影像检查,579,583
282,疾病和诊断,582,587
282,疾病和诊断,588,597
282,解剖部位,609,610
282,疾病和诊断,609,611
282,影像检查,698,704
282,影像检查,726,730
282,疾病和诊断,731,739
282,疾病和诊断,747,750
282,解剖部位,763,768
